vehicle_id,vehicle_tier,driver_name,route,speed_kmh,fuel_level_pct,fuel_efficiency_kmpl,engine_health_score,cargo_weight_kg,engine_rpm,speed_category,fuel_status,is_night_shift,is_anomaly,alert_severity
GT-010,OLD,Santosh Joshi,Solapur-Nagpur,115.07,23.06,29.82,70.7,5968,3714,OVERSPEEDING,LOW,1,1,CRITICAL
GT-016,OLD,Lokesh Verma,Pune-Kolhapur,58.1,16.56,17.43,74.2,5635,3412,MODERATE,CRITICAL,0,0,NONE
GT-014,OLD,Rohit Chauhan,Nagpur-Aurangabad,36.76,22.11,10.47,84.0,2626,2666,MODERATE,LOW,0,0,NONE
GT-012,OLD,Umesh Kapoor,Mumbai-Nashik,43.8,59.45,12.23,70.3,6734,2833,MODERATE,NORMAL,0,0,NONE
GT-038,NEW,Naresh Bhatia,Pune-Nagpur,40.61,59.38,73.84,93.2,7993,873,MODERATE,NORMAL,0,0,NONE
GT-005,OLD,Ramesh Pandey,Mumbai-Goa,58.37,42.4,9.37,67.5,4916,3496,MODERATE,LOW,0,0,NONE
GT-044,NEW,Deepak Tiwari,Pune-Nagpur,60.26,77.37,39.91,92.1,1196,1739,FAST,NORMAL,0,0,NONE
GT-050,NEW,Pradeep Nair,Mumbai-Nagpur,31.6,79.8,22.8,93.9,7445,2020,MODERATE,NORMAL,0,0,NONE
GT-048,NEW,Umesh Kapoor,Nashik-Nagpur,77.74,65.39,76.82,100.0,6162,1737,FAST,NORMAL,1,0,NONE
GT-029,MID,Deepak Tiwari,Goa-Pune,92.79,40.37,38.86,84.5,2573,2581,OVERSPEEDING,LOW,1,0,NONE
GT-024,MID,Naresh Bhatia,Mumbai-Goa,74.84,79.43,21.95,89.0,4551,2601,FAST,NORMAL,1,0,NONE
GT-028,MID,Manoj Gupta,Nashik-Nagpur,64.88,38.48,38.57,82.6,7698,2413,FAST,LOW,0,0,NONE
GT-017,OLD,Navin Joshi,Aurangabad-Kolhapur,72.36,47.85,17.49,71.5,3770,3483,FAST,LOW,0,0,NONE
GT-002,OLD,Manoj Gupta,Mumbai-Aurangabad,117.49,64.79,28.33,65.7,7990,3513,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-033,MID,Mahesh Iyer,Pune-Nagpur,36.64,31.58,14.56,81.9,9660,2934,MODERATE,LOW,0,0,NONE
GT-015,OLD,Vinod Yadav,Pune-Solapur,39.91,33.23,8.31,72.1,8665,3085,MODERATE,LOW,0,0,NONE
GT-021,MID,Ganesh Rao,Pune-Nashik,100.05,68.66,29.99,81.6,7207,2309,OVERSPEEDING,NORMAL,1,1,WARNING
GT-043,NEW,Arjun Verma,Aurangabad-Kolhapur,30.57,75.82,51.64,97.1,5895,1387,MODERATE,NORMAL,0,0,NONE
GT-012,OLD,Bharat Sharma,Mumbai-Nagpur,60.94,24.56,11.37,82.0,6438,2898,FAST,LOW,0,0,NONE
GT-033,MID,Ramesh Pandey,Mumbai-Nashik,77.2,33.78,36.87,88.3,4617,2920,FAST,LOW,1,0,NONE
GT-020,MID,Manoj Gupta,Mumbai-Pune,50.83,76.12,31.07,83.7,5259,2542,MODERATE,NORMAL,0,0,NONE
GT-010,OLD,Navin Joshi,Nagpur-Aurangabad,119.39,37.92,20.7,70.5,2682,3725,OVERSPEEDING,LOW,1,1,CRITICAL
GT-045,NEW,Umesh Kapoor,Pune-Nashik,61.26,60.8,39.09,89.3,4432,2156,FAST,NORMAL,0,0,NONE
GT-011,OLD,Manoj Gupta,Nashik-Aurangabad,91.81,32.44,17.97,76.8,2252,3010,OVERSPEEDING,LOW,1,0,NONE
GT-039,NEW,Satish Kumar,Mumbai-Pune,71.35,57.97,36.93,100.0,5029,1506,FAST,NORMAL,1,0,NONE
GT-041,NEW,Bharat Sharma,Nashik-Nagpur,36.46,88.35,47.85,99.6,8532,964,MODERATE,NORMAL,0,0,NONE
GT-008,OLD,Vikram Sharma,Pune-Solapur,106.52,25.3,18.2,79.2,9254,3178,OVERSPEEDING,LOW,1,1,WARNING
GT-024,MID,Mahesh Iyer,Goa-Pune,81.62,75.27,25.95,90.1,8105,2187,FAST,NORMAL,0,0,NONE
GT-029,MID,Rajesh Kumar,Mumbai-Aurangabad,63.77,44.44,31.4,79.3,3174,2649,FAST,LOW,0,0,NONE
GT-008,OLD,Mukesh Singh,Nagpur-Aurangabad,95.84,34.34,18.73,73.0,4884,3090,OVERSPEEDING,LOW,1,0,NONE
GT-012,OLD,Manoj Gupta,Nashik-Nagpur,81.23,18.63,12.71,76.2,2329,3182,FAST,CRITICAL,1,0,NONE
GT-019,MID,Manoj Gupta,Pune-Aurangabad,69.42,60.65,29.83,82.8,7107,2932,FAST,NORMAL,0,0,NONE
GT-029,MID,Santosh Joshi,Pune-Kolhapur,84.07,57.61,40.4,88.1,1069,2524,FAST,NORMAL,1,0,NONE
GT-046,NEW,Prem Chauhan,Mumbai-Nagpur,81.11,78.36,87.88,98.1,3419,1284,FAST,NORMAL,1,0,NONE
GT-018,MID,Suresh Yadav,Pune-Nagpur,80.03,54.14,25.6,82.0,7860,2467,FAST,NORMAL,1,0,NONE
GT-050,NEW,Satish Kumar,Pune-Kolhapur,70.4,72.18,64.18,91.2,4929,2456,FAST,NORMAL,0,0,NONE
GT-018,MID,Rajesh Kumar,Nagpur-Aurangabad,38.58,33.56,14.59,85.4,1343,2452,MODERATE,LOW,0,0,NONE
GT-020,MID,Mahesh Iyer,Mumbai-Pune,46.57,59.12,17.57,81.4,5640,2481,MODERATE,NORMAL,0,0,NONE
GT-004,OLD,Navin Joshi,Mumbai-Nagpur,63.85,15.67,11.85,67.3,1142,3633,FAST,CRITICAL,0,0,NONE
GT-041,NEW,Umesh Kapoor,Pune-Nagpur,56.9,67.27,57.13,96.9,3177,1108,MODERATE,NORMAL,0,0,NONE
GT-004,OLD,Arjun Verma,Pune-Aurangabad,78.09,60.71,12.31,73.1,1128,3480,FAST,NORMAL,0,0,NONE
GT-019,MID,Lokesh Verma,Mumbai-Nashik,104.74,34.32,52.69,81.2,5258,2658,OVERSPEEDING,LOW,1,1,WARNING
GT-008,OLD,Lokesh Verma,Nashik-Nagpur,99.02,44.61,23.72,78.1,5307,3130,OVERSPEEDING,LOW,1,0,NONE
GT-029,MID,Rohit Chauhan,Pune-Aurangabad,69.36,32.44,44.92,85.6,651,2455,FAST,LOW,0,0,NONE
GT-018,MID,Amit Singh,Mumbai-Nashik,90.4,54.93,47.91,83.2,8652,2602,OVERSPEEDING,NORMAL,1,0,NONE
GT-019,MID,Pradeep Nair,Pune-Aurangabad,44.2,40.84,22.87,84.0,6175,2627,MODERATE,LOW,0,0,NONE
GT-049,NEW,Ramesh Pandey,Pune-Nagpur,45.19,56.65,33.95,100.0,2375,1334,MODERATE,NORMAL,0,0,NONE
GT-020,MID,Satish Kumar,Pune-Aurangabad,82.51,70.2,30.1,74.2,6716,2810,FAST,NORMAL,0,0,NONE
GT-008,OLD,Harish Tomar,Pune-Nagpur,76.35,49.1,12.46,72.4,3953,3073,FAST,LOW,1,0,NONE
GT-021,MID,Deepak Tiwari,Mumbai-Goa,74.12,42.18,29.49,80.9,9890,2227,FAST,LOW,0,0,NONE
GT-015,OLD,Manoj Gupta,Aurangabad-Kolhapur,72.49,51.81,11.99,73.4,3253,3414,FAST,NORMAL,0,0,NONE
GT-001,OLD,Umesh Kapoor,Mumbai-Goa,45.19,42.4,8.35,80.7,1208,2948,MODERATE,LOW,0,0,NONE
GT-032,MID,Navin Joshi,Pune-Nagpur,42.94,50.87,14.14,79.4,2326,2563,MODERATE,NORMAL,0,0,NONE
GT-032,MID,Umesh Kapoor,Mumbai-Solapur,108.2,62.08,33.32,74.9,5537,3095,OVERSPEEDING,NORMAL,1,1,WARNING
GT-006,OLD,Vikram Sharma,Aurangabad-Kolhapur,70.44,15.15,17.73,68.4,834,3311,FAST,CRITICAL,0,0,NONE
GT-013,OLD,Lokesh Verma,Pune-Nashik,50.18,43.73,9.01,76.7,5849,2920,MODERATE,LOW,0,0,NONE
GT-043,NEW,Satish Kumar,Mumbai-Solapur,32.44,60.7,20.19,91.7,8765,1070,MODERATE,NORMAL,0,0,NONE
GT-049,NEW,Suresh Yadav,Pune-Kolhapur,40.65,91.96,28.65,97.0,4037,1378,MODERATE,NORMAL,0,0,NONE
GT-004,OLD,Mukesh Singh,Mumbai-Aurangabad,70.49,61.86,14.84,72.3,4138,3551,FAST,NORMAL,1,0,NONE
GT-044,NEW,Satish Kumar,Nashik-Nagpur,36.05,96.52,29.19,91.3,6100,1807,MODERATE,NORMAL,0,0,NONE
GT-002,OLD,Mukesh Singh,Pune-Nashik,69.98,26.84,15.93,68.4,1460,3717,FAST,LOW,0,0,NONE
GT-041,NEW,Santosh Joshi,Pune-Aurangabad,108.94,50.54,57.67,100.0,9939,1368,OVERSPEEDING,NORMAL,1,1,WARNING
GT-012,OLD,Bharat Sharma,Mumbai-Nagpur,74.21,44.72,18.09,73.5,4635,2996,FAST,LOW,0,0,NONE
GT-039,NEW,Suresh Yadav,Pune-Solapur,80.22,60.65,102.98,94.6,8292,835,FAST,NORMAL,0,0,NONE
GT-043,NEW,Sanjay Mishra,Pune-Nagpur,60.65,81.44,30.69,100.0,4275,1192,FAST,NORMAL,0,0,NONE
GT-020,MID,Sanjay Mishra,Pune-Solapur,69.9,40.5,24.96,76.7,8840,3063,FAST,LOW,0,0,NONE
GT-042,NEW,Sanjay Mishra,Goa-Pune,92.17,74.89,59.93,94.8,9553,1552,OVERSPEEDING,NORMAL,1,0,NONE
GT-014,OLD,Mukesh Singh,Mumbai-Goa,55.2,34.49,15.13,78.6,1823,3167,MODERATE,LOW,0,0,NONE
GT-041,NEW,Ravi Patel,Mumbai-Nagpur,96.6,59.28,63.93,100.0,7113,1131,OVERSPEEDING,NORMAL,1,0,NONE
GT-045,NEW,Ravi Patel,Aurangabad-Kolhapur,87.41,93.78,47.71,93.0,9392,2112,FAST,NORMAL,1,0,NONE
GT-050,NEW,Sanjay Mishra,Nashik-Aurangabad,97.31,87.35,127.37,96.9,4284,2142,OVERSPEEDING,NORMAL,1,0,NONE
GT-004,OLD,Ganesh Rao,Pune-Solapur,79.35,63.2,12.58,66.6,6149,3450,FAST,NORMAL,0,0,NONE
GT-039,NEW,Suresh Yadav,Mumbai-Pune,75.7,85.94,48.71,94.5,7598,1292,FAST,NORMAL,1,0,NONE
GT-016,OLD,Deepak Tiwari,Pune-Nashik,106.65,38.49,30.69,81.0,5630,2779,OVERSPEEDING,LOW,1,1,WARNING
GT-044,NEW,Ravi Patel,Mumbai-Goa,43.66,67.11,31.1,98.5,4632,1754,MODERATE,NORMAL,0,0,NONE
GT-007,OLD,Santosh Joshi,Goa-Pune,99.48,43.23,29.2,70.3,3298,3506,OVERSPEEDING,LOW,1,0,NONE
GT-027,MID,Dinesh Shukla,Mumbai-Aurangabad,40.1,47.96,11.93,79.6,9816,2769,MODERATE,LOW,0,0,NONE
GT-045,NEW,Naresh Bhatia,Mumbai-Aurangabad,84.27,54.88,42.8,97.1,1581,1803,FAST,NORMAL,0,0,NONE
GT-016,OLD,Ganesh Rao,Goa-Pune,58.66,52.96,10.0,72.2,8042,3455,MODERATE,NORMAL,0,0,NONE
GT-035,MID,Vinod Yadav,Mumbai-Goa,94.39,63.38,38.91,86.5,9882,2748,OVERSPEEDING,NORMAL,1,0,NONE
GT-016,OLD,Pradeep Nair,Pune-Solapur,60.2,32.74,16.09,70.5,9961,3147,FAST,LOW,0,0,NONE
GT-041,NEW,Vinod Yadav,Pune-Nashik,79.52,93.58,47.45,92.1,6308,1501,FAST,NORMAL,1,0,NONE
GT-031,MID,Bharat Sharma,Solapur-Nagpur,99.93,70.97,45.51,80.8,4307,3095,OVERSPEEDING,NORMAL,1,0,NONE
GT-020,MID,Ganesh Rao,Mumbai-Aurangabad,114.28,45.4,56.94,81.8,4411,2699,OVERSPEEDING,LOW,1,1,CRITICAL
GT-029,MID,Ravi Patel,Mumbai-Goa,115.57,67.2,53.01,90.6,8565,2697,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-021,MID,Umesh Kapoor,Aurangabad-Kolhapur,70.98,78.45,20.89,81.0,7272,2303,FAST,NORMAL,1,0,NONE
GT-031,MID,Santosh Joshi,Pune-Aurangabad,50.77,62.02,14.86,82.1,3980,2762,MODERATE,NORMAL,0,0,NONE
GT-008,OLD,Santosh Joshi,Pune-Nashik,104.18,55.97,16.28,68.5,1872,3432,OVERSPEEDING,NORMAL,1,1,WARNING
GT-048,NEW,Arjun Verma,Nashik-Aurangabad,119.5,62.01,69.04,97.0,1068,1773,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-032,MID,Pradeep Nair,Pune-Kolhapur,36.72,65.73,11.4,85.1,4806,2833,MODERATE,NORMAL,0,0,NONE
GT-006,OLD,Prakash Nair,Nashik-Nagpur,68.92,17.3,11.1,67.4,6070,3920,FAST,CRITICAL,0,0,NONE
GT-031,MID,Mahesh Iyer,Nagpur-Aurangabad,48.01,56.04,15.89,81.8,8042,2421,MODERATE,NORMAL,0,0,NONE
GT-004,OLD,Naresh Bhatia,Goa-Pune,72.34,38.37,13.84,75.7,5599,3377,FAST,LOW,0,0,NONE
GT-037,NEW,Satish Kumar,Kolhapur-Mumbai,106.28,75.65,90.76,97.9,3766,1342,OVERSPEEDING,NORMAL,1,1,WARNING
GT-043,NEW,Vinod Yadav,Mumbai-Pune,78.47,51.36,47.16,95.5,9130,1062,FAST,NORMAL,1,0,NONE
GT-046,NEW,Ravi Patel,Nagpur-Aurangabad,89.65,59.58,63.94,94.1,4736,1728,FAST,NORMAL,1,0,NONE
GT-029,MID,Satish Kumar,Mumbai-Pune,105.09,61.99,54.54,83.1,4210,2292,OVERSPEEDING,NORMAL,1,1,WARNING
GT-038,NEW,Sanjay Mishra,Mumbai-Nagpur,84.0,89.43,46.95,100.0,8756,1191,FAST,NORMAL,1,0,NONE
GT-021,MID,Girish Patil,Mumbai-Nashik,41.43,65.18,26.76,89.4,3855,2567,MODERATE,NORMAL,0,0,NONE
GT-037,NEW,Navin Joshi,Mumbai-Pune,66.38,50.85,78.28,100.0,3654,1330,FAST,NORMAL,0,0,NONE
GT-048,NEW,Rohit Chauhan,Pune-Kolhapur,43.92,84.75,28.03,95.2,9786,1497,MODERATE,NORMAL,0,0,NONE
GT-034,MID,Pradeep Nair,Nashik-Nagpur,60.39,35.76,27.82,79.4,8183,2540,FAST,LOW,0,0,NONE
GT-028,MID,Amit Singh,Mumbai-Aurangabad,80.79,79.32,25.96,79.7,7207,2864,FAST,NORMAL,0,0,NONE
GT-043,NEW,Anil Dubey,Mumbai-Goa,82.67,77.34,84.27,95.7,5422,1132,FAST,NORMAL,1,0,NONE
GT-042,NEW,Vikram Sharma,Mumbai-Goa,110.44,64.43,59.89,89.0,5138,1475,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-048,NEW,Vinod Yadav,Pune-Nagpur,94.93,58.66,99.72,91.9,9565,1812,OVERSPEEDING,NORMAL,1,0,NONE
GT-011,OLD,Santosh Joshi,Mumbai-Nagpur,92.47,34.98,29.73,76.6,6545,3207,OVERSPEEDING,LOW,1,0,NONE
GT-015,OLD,Navin Joshi,Nashik-Aurangabad,115.47,64.52,34.15,76.2,2043,2803,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-013,OLD,Girish Patil,Nashik-Aurangabad,117.0,25.09,33.2,75.3,2376,2847,OVERSPEEDING,LOW,1,1,CRITICAL
GT-003,OLD,Bharat Sharma,Pune-Solapur,81.86,39.38,16.82,68.8,3206,2827,FAST,LOW,1,0,NONE
GT-038,NEW,Rajesh Kumar,Mumbai-Solapur,41.63,54.34,40.77,92.6,6071,1261,MODERATE,NORMAL,0,0,NONE
GT-014,OLD,Naresh Bhatia,Solapur-Nagpur,59.96,41.4,9.48,76.7,2376,2993,MODERATE,LOW,0,0,NONE
GT-004,OLD,Vikram Sharma,Pune-Nashik,95.36,34.26,20.26,68.4,3913,3672,OVERSPEEDING,LOW,1,0,NONE
GT-014,OLD,Ravi Patel,Pune-Nashik,47.72,24.71,11.64,79.8,6725,2792,MODERATE,LOW,0,0,NONE
GT-050,NEW,Satish Kumar,Nagpur-Aurangabad,59.65,82.83,42.64,92.5,4064,1995,MODERATE,NORMAL,0,0,NONE
GT-008,OLD,Arjun Verma,Pune-Kolhapur,45.74,52.52,12.94,70.2,1546,3169,MODERATE,NORMAL,0,0,NONE
GT-004,OLD,Lokesh Verma,Mumbai-Nagpur,90.75,61.15,21.34,72.6,5736,3745,OVERSPEEDING,NORMAL,1,0,NONE
GT-037,NEW,Naresh Bhatia,Solapur-Nagpur,116.87,83.39,174.96,99.9,4316,1560,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-050,NEW,Anil Dubey,Nashik-Aurangabad,107.42,64.9,122.91,90.3,8578,2168,OVERSPEEDING,NORMAL,1,1,WARNING
GT-012,OLD,Satish Kumar,Nagpur-Aurangabad,44.51,45.34,13.43,71.7,3732,2623,MODERATE,LOW,0,0,NONE
GT-019,MID,Mukesh Singh,Solapur-Nagpur,52.69,38.65,19.13,86.0,5855,2304,MODERATE,LOW,0,0,NONE
GT-034,MID,Arjun Verma,Mumbai-Pune,40.75,55.01,12.43,84.0,2034,2126,MODERATE,NORMAL,0,0,NONE
GT-024,MID,Amit Singh,Pune-Kolhapur,44.27,53.94,14.33,82.0,1442,3087,MODERATE,NORMAL,0,0,NONE
GT-025,MID,Rohit Chauhan,Nashik-Nagpur,104.76,48.05,39.53,81.3,8515,1911,OVERSPEEDING,LOW,1,1,WARNING
GT-037,NEW,Prakash Nair,Pune-Nashik,36.67,76.57,49.09,94.4,6140,1008,MODERATE,NORMAL,0,0,NONE
GT-039,NEW,Mukesh Singh,Nashik-Aurangabad,50.81,84.33,28.63,100.0,5026,1213,MODERATE,NORMAL,0,0,NONE
GT-042,NEW,Suresh Yadav,Nashik-Aurangabad,74.23,80.74,118.77,95.6,2319,1683,FAST,NORMAL,1,0,NONE
GT-028,MID,Naresh Bhatia,Pune-Nashik,89.95,73.58,43.0,81.0,4944,2684,FAST,NORMAL,1,0,NONE
GT-013,OLD,Suresh Yadav,Nagpur-Aurangabad,110.08,24.62,19.06,79.7,3690,2977,OVERSPEEDING,LOW,1,1,CRITICAL
GT-008,OLD,Umesh Kapoor,Mumbai-Aurangabad,53.65,16.67,9.94,71.3,1024,2701,MODERATE,CRITICAL,0,0,NONE
GT-035,MID,Mukesh Singh,Nagpur-Aurangabad,107.39,70.91,39.86,83.5,8818,2773,OVERSPEEDING,NORMAL,1,1,WARNING
GT-017,OLD,Rajesh Kumar,Pune-Nashik,39.06,52.64,7.27,63.8,7596,3897,MODERATE,NORMAL,0,0,NONE
GT-031,MID,Prem Chauhan,Kolhapur-Mumbai,63.83,57.39,19.0,85.8,3153,2421,FAST,NORMAL,0,0,NONE
GT-031,MID,Vikram Sharma,Pune-Aurangabad,68.11,66.56,27.85,85.5,881,2773,FAST,NORMAL,0,0,NONE
GT-018,MID,Pradeep Nair,Kolhapur-Mumbai,67.34,30.75,26.45,83.9,1646,2589,FAST,LOW,0,0,NONE
GT-040,NEW,Bharat Sharma,Mumbai-Nagpur,78.39,67.17,50.09,89.1,1382,2070,FAST,NORMAL,0,0,NONE
GT-050,NEW,Umesh Kapoor,Solapur-Nagpur,62.69,93.82,68.36,92.1,5401,1988,FAST,NORMAL,0,0,NONE
GT-040,NEW,Lokesh Verma,Pune-Nagpur,84.21,85.34,115.51,90.9,3235,1860,FAST,NORMAL,1,0,NONE
GT-020,MID,Ramesh Pandey,Mumbai-Pune,88.81,41.31,31.43,78.1,9427,2648,FAST,LOW,1,0,NONE
GT-023,MID,Rohit Chauhan,Pune-Solapur,65.69,66.78,36.37,85.1,8647,2716,FAST,NORMAL,0,0,NONE
GT-040,NEW,Deepak Tiwari,Kolhapur-Mumbai,53.07,55.8,28.03,93.2,1760,1646,MODERATE,NORMAL,0,0,NONE
GT-036,NEW,Prem Chauhan,Aurangabad-Kolhapur,70.61,78.89,51.5,85.0,969,2354,FAST,NORMAL,0,0,NONE
GT-007,OLD,Bharat Sharma,Kolhapur-Mumbai,83.69,61.87,14.34,72.8,3938,3343,FAST,NORMAL,1,0,NONE
GT-050,NEW,Ramesh Pandey,Solapur-Nagpur,102.9,97.89,51.76,90.6,5661,1801,OVERSPEEDING,NORMAL,1,1,WARNING
GT-045,NEW,Navin Joshi,Pune-Kolhapur,73.86,57.54,81.16,99.6,4639,1823,FAST,NORMAL,0,0,NONE
GT-050,NEW,Pradeep Nair,Pune-Kolhapur,79.11,80.73,141.02,90.4,5726,2060,FAST,NORMAL,0,0,NONE
GT-022,MID,Ravi Patel,Pune-Solapur,44.08,49.61,23.72,76.7,2978,3049,MODERATE,LOW,0,0,NONE
GT-017,OLD,Prakash Nair,Mumbai-Nagpur,93.65,40.92,19.51,66.7,1821,3459,OVERSPEEDING,LOW,1,0,NONE
GT-009,OLD,Harish Tomar,Mumbai-Solapur,78.51,62.28,12.38,68.5,4417,3198,FAST,NORMAL,0,0,NONE
GT-035,MID,Pradeep Nair,Mumbai-Nagpur,81.23,78.77,24.49,81.7,8508,2536,FAST,NORMAL,0,0,NONE
GT-021,MID,Umesh Kapoor,Solapur-Nagpur,30.89,69.55,16.87,86.1,5815,2666,MODERATE,NORMAL,0,0,NONE
GT-050,NEW,Ganesh Rao,Mumbai-Aurangabad,32.01,61.13,34.38,93.7,1587,1981,MODERATE,NORMAL,0,0,NONE
GT-022,MID,Rakesh Gupta,Pune-Aurangabad,101.17,49.42,55.37,85.6,2078,2405,OVERSPEEDING,LOW,1,1,WARNING
GT-031,MID,Satish Kumar,Mumbai-Goa,97.61,64.83,34.14,81.9,9244,2955,OVERSPEEDING,NORMAL,1,0,NONE
GT-037,NEW,Rohit Chauhan,Kolhapur-Mumbai,31.23,75.28,16.08,93.5,5262,1259,MODERATE,NORMAL,0,0,NONE
GT-013,OLD,Prem Chauhan,Nashik-Nagpur,88.13,37.16,14.95,72.6,3634,3092,FAST,LOW,1,0,NONE
GT-017,OLD,Ganesh Rao,Nashik-Aurangabad,81.68,44.64,12.81,67.7,2344,3684,FAST,LOW,0,0,NONE
GT-038,NEW,Rakesh Gupta,Aurangabad-Kolhapur,91.6,58.95,77.69,100.0,6581,960,OVERSPEEDING,NORMAL,1,0,NONE
GT-007,OLD,Ramesh Pandey,Goa-Pune,40.71,21.07,8.42,72.1,8189,3459,MODERATE,LOW,0,0,NONE
GT-025,MID,Sanjay Mishra,Mumbai-Nagpur,49.26,68.61,17.88,82.6,5922,2348,MODERATE,NORMAL,0,0,NONE
GT-020,MID,Pradeep Nair,Nashik-Nagpur,65.29,68.45,26.28,83.8,4657,2593,FAST,NORMAL,0,0,NONE
GT-021,MID,Rajesh Kumar,Mumbai-Pune,50.98,59.65,24.12,82.5,8805,2369,MODERATE,NORMAL,0,0,NONE
GT-025,MID,Suresh Yadav,Nashik-Aurangabad,41.79,75.96,12.46,90.8,2551,1848,MODERATE,NORMAL,0,0,NONE
GT-029,MID,Prakash Nair,Pune-Kolhapur,47.86,37.18,20.58,88.2,2439,2652,MODERATE,LOW,0,0,NONE
GT-012,OLD,Anil Dubey,Mumbai-Aurangabad,78.49,18.05,20.21,82.6,2389,2584,FAST,CRITICAL,0,0,NONE
GT-024,MID,Suresh Yadav,Pune-Kolhapur,65.74,47.58,42.14,88.4,3740,2330,FAST,LOW,0,0,NONE
GT-036,NEW,Manoj Gupta,Mumbai-Aurangabad,35.17,55.72,24.72,96.9,8606,1600,MODERATE,NORMAL,0,0,NONE
GT-010,OLD,Harish Tomar,Mumbai-Solapur,101.42,16.55,26.55,68.1,1296,3641,OVERSPEEDING,CRITICAL,1,1,WARNING
GT-006,OLD,Amit Singh,Aurangabad-Kolhapur,66.08,57.71,21.19,71.5,6350,3577,FAST,NORMAL,0,0,NONE
GT-050,NEW,Prem Chauhan,Mumbai-Nagpur,60.35,57.44,42.59,99.7,3455,1669,FAST,NORMAL,0,0,NONE
GT-003,OLD,Satish Kumar,Kolhapur-Mumbai,76.83,30.82,19.29,76.0,5269,3003,FAST,LOW,0,0,NONE
GT-025,MID,Umesh Kapoor,Mumbai-Aurangabad,44.24,50.84,13.96,81.9,7470,1890,MODERATE,NORMAL,0,0,NONE
GT-039,NEW,Rajesh Kumar,Goa-Pune,84.35,95.93,44.72,99.7,7808,1285,FAST,NORMAL,0,0,NONE
GT-037,NEW,Suresh Yadav,Kolhapur-Mumbai,33.11,95.86,49.64,98.3,7865,1202,MODERATE,NORMAL,0,0,NONE
GT-028,MID,Bharat Sharma,Mumbai-Goa,85.08,79.24,44.92,84.3,6637,2426,FAST,NORMAL,1,0,NONE
GT-003,OLD,Ganesh Rao,Mumbai-Aurangabad,65.14,44.17,12.55,74.5,5186,3089,FAST,LOW,0,0,NONE
GT-005,OLD,Bharat Sharma,Pune-Nagpur,111.47,28.05,23.59,72.3,4893,3841,OVERSPEEDING,LOW,1,1,CRITICAL
GT-047,NEW,Ramesh Pandey,Goa-Pune,77.67,93.53,42.3,100.0,4021,1641,FAST,NORMAL,1,0,NONE
GT-026,MID,Lokesh Verma,Goa-Pune,119.84,70.77,47.24,88.9,9031,2157,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-046,NEW,Pradeep Nair,Mumbai-Pune,30.43,70.45,17.41,94.2,3078,1258,MODERATE,NORMAL,0,0,NONE
GT-008,OLD,Vinod Yadav,Kolhapur-Mumbai,72.55,45.56,23.16,75.5,3070,2956,FAST,LOW,0,0,NONE
GT-006,OLD,Lokesh Verma,Nagpur-Aurangabad,99.09,40.47,25.68,78.2,6293,3306,OVERSPEEDING,LOW,1,0,NONE
GT-002,OLD,Satish Kumar,Mumbai-Goa,84.53,38.16,21.84,71.1,3538,3660,FAST,LOW,0,0,NONE
GT-010,OLD,Santosh Joshi,Pune-Aurangabad,106.92,18.39,31.83,71.7,709,3673,OVERSPEEDING,CRITICAL,1,1,WARNING
GT-048,NEW,Anil Dubey,Mumbai-Goa,37.1,97.81,28.69,95.2,9802,1562,MODERATE,NORMAL,0,0,NONE
GT-004,OLD,Rakesh Gupta,Goa-Pune,87.24,38.33,23.33,70.4,8909,3768,FAST,LOW,1,0,NONE
GT-003,OLD,Naresh Bhatia,Mumbai-Goa,37.63,42.87,6.62,78.8,5769,3156,MODERATE,LOW,0,0,NONE
GT-006,OLD,Harish Tomar,Nagpur-Aurangabad,62.67,30.91,11.12,72.1,6982,3470,FAST,LOW,0,0,NONE
GT-014,OLD,Vinod Yadav,Mumbai-Nagpur,99.72,36.79,24.17,76.7,6220,3119,OVERSPEEDING,LOW,1,0,NONE
GT-028,MID,Deepak Tiwari,Mumbai-Solapur,35.24,69.37,15.78,83.6,3077,2139,MODERATE,NORMAL,0,0,NONE
GT-043,NEW,Harish Tomar,Mumbai-Nagpur,116.52,57.25,192.91,89.1,9651,1278,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-016,OLD,Suresh Yadav,Pune-Nashik,45.23,19.53,11.62,75.2,3541,3384,MODERATE,CRITICAL,0,0,NONE
GT-029,MID,Prem Chauhan,Nashik-Aurangabad,81.72,54.02,39.54,84.3,1135,2822,FAST,NORMAL,0,0,NONE
GT-048,NEW,Harish Tomar,Pune-Nagpur,34.6,60.43,50.0,98.9,7483,1519,MODERATE,NORMAL,0,0,NONE
GT-011,OLD,Arjun Verma,Mumbai-Aurangabad,84.59,40.47,20.75,76.0,7580,2866,FAST,LOW,1,0,NONE
GT-047,NEW,Prem Chauhan,Mumbai-Nagpur,77.88,53.24,57.56,100.0,6151,1304,FAST,NORMAL,0,0,NONE
GT-018,MID,Vikram Sharma,Pune-Nashik,56.09,36.74,17.28,85.6,1000,2418,MODERATE,LOW,0,0,NONE
